Local_Time,SRGLOAVG1H,TAMAX1H,TAMIN1H,WS1HX,WS1HA,RHMAX1H,RHMIN1H
2015-10-12 22:00:00,0.0,0.563758389261745,0.6272401433691757,0.18452380952380956,0.18888888888888888,0.962962962962963,0.9550561797752809
2015-10-12 23:00:00,0.0,0.5503355704697988,0.6057347670250897,0.13095238095238096,0.1111111111111111,0.9753086419753088,0.9662921348314607
2015-10-13 00:00:00,0.0,0.5469798657718121,0.6129032258064517,0.04166666666666668,0.044444444444444446,0.9753086419753088,0.9775280898876405
2015-10-13 01:00:00,0.0,0.5536912751677852,0.6236559139784947,0.05952380952380954,0.044444444444444446,0.9876543209876543,0.9775280898876405
2015-10-13 02:00:00,0.0,0.5536912751677852,0.6200716845878138,0.04761904761904762,0.022222222222222223,0.9876543209876543,0.9775280898876405
2015-10-13 03:00:00,0.0,0.5503355704697988,0.5949820788530467,0.05952380952380954,0.05555555555555555,0.9876543209876543,0.9887640449438203
2015-10-13 04:00:00,0.0,0.523489932885906,0.5734767025089607,0.023809523809523815,0.011111111111111112,0.9876543209876543,0.9887640449438203
2015-10-13 05:00:00,0.0,0.5335570469798658,0.5770609318996416,0.0892857142857143,0.011111111111111112,1.0,0.9887640449438203
2015-10-13 06:00:00,0.0,0.5335570469798658,0.5770609318996416,0.0892857142857143,0.07777777777777777,1.0,1.0
2015-10-13 07:00:00,0.02629416598192276,0.5436241610738255,0.5734767025089607,0.07142857142857145,0.07777777777777777,1.0,0.9887640449438203
2015-10-13 08:00:00,0.11257189811010682,0.5973154362416108,0.6164874551971327,0.11309523809523811,0.1111111111111111,0.9876543209876543,0.8876404494382023
2015-10-13 09:00:00,0.17091207888249793,0.6543624161073825,0.6738351254480288,0.16071428571428573,0.19999999999999998,0.9135802469135803,0.8202247191011236
2015-10-13 10:00:00,0.24157764995891534,0.6946308724832215,0.7311827956989249,0.22023809523809526,0.2222222222222222,0.8395061728395061,0.7303370786516854
2015-10-13 11:00:00,0.37140509449465897,0.7583892617449663,0.7706093189964158,0.29166666666666674,0.25555555555555554,0.7777777777777779,0.5955056179775281
2015-10-13 12:00:00,0.2210353327855382,0.7583892617449663,0.8100358422939069,0.3214285714285715,0.21111111111111108,0.6790123456790123,0.5842696629213483
2015-10-13 13:00:00,0.2769104354971241,0.8087248322147651,0.838709677419355,0.261904761904762,0.14444444444444443,0.5802469135802468,0.5393258426966292
2015-10-13 14:00:00,0.37387017255546423,0.8422818791946309,0.860215053763441,0.23214285714285718,0.13333333333333333,0.5802469135802468,0.4943820224719101
2015-10-13 15:00:00,0.3640098603122432,0.8657718120805369,0.8207885304659499,0.5654761904761906,0.12222222222222223,0.7777777777777779,0.4269662921348315
2015-10-13 16:00:00,0.33853738701725555,0.7684563758389262,0.752688172043011,0.5892857142857144,0.6555555555555556,0.8641975308641976,0.7191011235955056
2015-10-13 17:00:00,0.05258833196384552,0.6711409395973155,0.6845878136200718,0.505952380952381,0.4444444444444444,0.962962962962963,0.8764044943820225
2015-10-13 18:00:00,0.0024650780608052587,0.6073825503355705,0.6774193548387097,0.39285714285714296,0.35555555555555557,0.9506172839506173,0.9101123595505617
2015-10-13 19:00:00,0.0,0.5973154362416108,0.6738351254480288,0.25000000000000006,0.3333333333333333,0.9506172839506173,0.9438202247191011
2015-10-13 20:00:00,0.0,0.5973154362416108,0.6630824372759858,0.2023809523809524,0.28888888888888886,0.9753086419753088,0.9550561797752809
2015-10-13 21:00:00,0.0,0.587248322147651,0.6630824372759858,0.1785714285714286,0.08888888888888889,0.9876543209876543,0.9775280898876405
2015-10-13 22:00:00,0.0,0.587248322147651,0.6594982078853048,0.05357142857142858,0.08888888888888889,0.9876543209876543,0.9775280898876405
2015-10-13 23:00:00,0.0,0.5838926174496644,0.6523297491039427,0.09523809523809526,0.09999999999999999,0.9876543209876543,0.9887640449438203
2015-10-14 00:00:00,0.0,0.580536912751678,0.6523297491039427,0.0654761904761905,0.08888888888888889,1.0,0.9887640449438203
2015-10-14 01:00:00,0.0,0.5771812080536913,0.6451612903225807,0.07738095238095238,0.08888888888888889,1.0,0.9887640449438203
2015-10-14 02:00:00,0.0,0.5738255033557047,0.6451612903225807,0.04166666666666668,0.06666666666666667,1.0,0.9887640449438203
2015-10-14 03:00:00,0.0,0.5704697986577181,0.6415770609318998,0.029761904761904774,0.0,1.0,1.0
